num_voters,num_questions,num_choices,tally_time,decrypt_time
10000,9,5,15.090,0.813
10000,9,5,15.037,0.817
10000,9,5,15.066,0.821
10000,9,5,15.161,0.822
10000,9,6,18.162,0.964
10000,9,6,18.135,0.954
1000000,1,3,115.758,10000,9,6,18.191,0.946
16.974
10000,9,6,18.120,0.953
10000,9,6,18.086,0.949
10000,9,7,21.091,1.081
10000,9,7,21.055,1.081
10000,9,7,21.174,1.081
1000000,1,3,115.485,10000,9,7,21.101,1.081
16.912
10000,9,7,21.112,1.074
10000,9,9,26.949,1.332
10000,9,9,27.027,1.339
10000,9,9,27.216,1.341
1000000,1,3,115.570,10000,9,9,27.050,1.333
16.973
10000,9,9,27.269,1.338
10000,9,9,27.254,1.337
10000,9,9,27.128,1.341
10000,9,9,27.162,1.342
10000,9,9,27.145,1.350
1000000,1,4,149.611,16.961
10000,9,9,27.005,1.330
10000,9,10,30.009,1.468
10000,9,10,30.506,1.471
10000,9,10,30.331,1.535
10000,9,10,30.182,1.475
1000000,1,4,150.049,10000,9,10,30.448,1.443
16.873
10000,9,1,3.226,0.298
10000,9,1,3.163,0.296
10000,9,1,3.141,0.307
10000,9,1,3.123,0.307
10000,9,1,3.107,0.308
10000,9,2,6.117,0.430
10000,9,2,6.079,0.429
10000,9,2,6.355,0.432
10000,9,2,6.110,0.443
10000,9,2,6.178,0.425
10000,9,3,9.080,0.548
10000,9,3,9.036,0.551
10000,9,3,9.049,0.548
10000,9,3,9.060,0.557
10000,9,3,9.074,0.559
10000,9,4,11.967,0.682
10000,9,4,12.033,0.682
1000000,1,4,149.571,10000,9,4,12.063,0.792
10000,9,4,12.051,0.694
16.919
10000,9,4,12.077,0.680
10000,9,5,15.032,0.830
10000,9,5,14.961,0.810
10000,9,5,14.999,0.814
10000,9,5,14.989,0.830
10000,9,5,15.154,0.813
10000,9,6,18.076,0.939
10000,9,6,18.046,0.938
1000000,1,4,149.037,10000,9,6,18.003,0.941
16.732
10000,9,6,17.995,0.951
10000,9,6,18.534,0.933
10000,9,7,20.536,1.067
10000,9,7,20.420,1.041
10000,9,7,20.310,1.067
10000,9,7,20.410,1.053
10000,9,7,20.457,1.064
1000000,1,4,145.551,16.433
10000,9,9,26.240,1.307
10000,9,9,26.110,1.312
10000,9,9,26.217,1.314
10000,9,9,26.155,1.301
10000,9,9,26.138,1.311
10000,9,9,26.127,1.321
1000000,1,5,176.027,10000,9,9,26.122,1.305
16.444
10000,9,9,26.218,1.302
10000,9,9,26.079,1.310
10000,9,9,26.089,1.296
10000,9,10,29.044,1.443
10000,9,10,29.128,1.438
10000,9,10,28.987,1.435
1000000,1,5,175.315,16.295
10000,9,10,29.005,1.424
10000,9,10,28.996,1.429
10000,10,1,3.357,0.308
10000,10,1,3.386,0.303
10000,10,1,3.362,0.313
10000,10,1,3.380,0.303
10000,10,1,3.363,0.306
10000,10,2,6.553,0.449
10000,10,2,6.536,0.455
10000,10,2,6.523,0.443
10000,10,2,6.515,0.457
10000,10,2,6.589,0.449
10000,10,3,9.854,0.597
10000,10,3,9.867,0.589
10000,10,3,9.770,0.595
10000,10,3,9.670,0.589
10000,10,3,9.716,0.590
10000,10,4,12.938,0.729
1000000,1,5,176.242,10000,10,4,13.003,0.729
16.614
10000,10,4,13.254,0.731
10000,10,4,12.907,0.728
10000,10,4,12.942,0.739
10000,10,5,16.240,0.871
10000,10,5,16.138,0.875
10000,10,5,16.198,0.876
10000,10,5,16.268,0.876
10000,10,5,16.204,0.872
10000,10,6,19.420,1.025
10000,10,6,19.351,1.005
1000000,1,5,176.358,10000,10,6,19.450,1.016
16.383
10000,10,6,19.356,1.009
10000,10,6,19.412,1.016
10000,10,7,22.739,1.158
10000,10,7,22.627,1.149
10000,10,7,22.913,1.146
10000,10,7,22.851,1.147
10000,10,7,22.650,1.156
1000000,1,5,176.226,10000,10,9,29.084,1.439
16.381
10000,10,9,29.104,1.436
10000,10,9,29.116,1.442
10000,10,9,29.099,1.437
10000,10,9,29.162,1.427
10000,10,9,29.106,1.436
10000,10,9,29.041,1.435
1000000,1,6,207.939,10000,10,9,29.143,1.441
16.498
10000,10,9,29.127,1.440
10000,10,9,29.154,1.439
10000,10,10,32.666,1.582
10000,10,10,32.606,1.586
10000,10,10,32.647,1.600
10000,10,10,32.260,1.607
1000000,1,6,209.007,16.409
10000,10,10,32.351,1.597
50000,1,1,2.331,0.870
50000,1,1,2.328,0.825
50000,1,1,2.329,0.829
50000,1,1,2.345,0.838
50000,1,1,2.334,0.830
50000,1,2,3.985,0.844
50000,1,2,3.920,0.841
50000,1,2,3.939,0.852
50000,1,2,3.927,0.847
50000,1,2,3.956,0.843
50000,1,3,5.675,0.854
50000,1,3,5.571,0.858
50000,1,3,5.534,0.854
50000,1,3,5.537,0.853
50000,1,3,5.541,0.844
50000,1,4,7.148,0.872
50000,1,4,7.142,0.875
50000,1,4,7.160,0.863
50000,1,4,7.130,0.867
50000,1,4,7.127,0.872
50000,1,5,8.764,0.887
50000,1,5,8.748,0.892
50000,1,5,8.782,0.915
50000,1,5,8.727,0.907
50000,1,5,8.720,0.898
50000,1,6,10.378,0.915
1000000,1,6,209.242,50000,1,6,10.334,0.901
50000,1,6,10.354,0.902
16.429
50000,1,6,10.410,0.915
50000,1,6,11.176,0.917
50000,1,7,12.603,0.945
50000,1,7,12.713,0.951
50000,1,7,12.689,0.937
50000,1,7,12.688,0.939
50000,1,7,12.705,0.965
50000,1,9,15.862,0.959
50000,1,9,16.128,0.965
50000,1,9,16.119,0.986
50000,1,9,15.924,0.984
50000,1,9,16.016,1.054
50000,1,9,16.187,0.981
1000000,1,6,219.551,50000,1,9,15.960,0.959
17.015
50000,1,9,16.124,1.002
50000,1,9,16.021,0.986
50000,1,9,15.922,0.964
50000,1,10,17.694,0.974
50000,1,10,17.793,0.976
50000,1,10,17.602,0.975
50000,1,10,17.580,0.995
50000,1,10,17.629,0.993
50000,2,1,4.172,0.866
50000,2,1,4.166,0.862
50000,2,1,4.139,0.868
50000,2,1,4.148,0.888
50000,2,1,4.178,0.864
50000,2,2,7.456,0.919
50000,2,2,7.472,0.918
50000,2,2,7.517,0.901
50000,2,2,7.529,0.887
50000,2,2,7.477,0.888
1000000,1,6,219.635,50000,2,3,10.924,0.936
16.913
50000,2,3,10.992,0.916
50000,2,3,10.949,0.917
50000,2,3,10.854,0.932
50000,2,3,10.854,0.931
50000,2,4,14.182,0.947
50000,2,4,14.268,0.959
50000,2,4,14.152,0.975
50000,2,4,14.221,0.946
50000,2,4,14.230,0.941
50000,2,5,17.614,0.974
50000,2,5,17.627,0.972
50000,2,5,17.580,0.980
50000,2,5,17.669,1.021
50000,2,5,17.588,0.999
50000,2,6,21.065,1.012
1000000,1,7,253.525,50000,2,6,21.250,1.008
17.109
50000,2,6,21.048,1.039
50000,2,6,20.970,1.016
50000,2,6,20.894,1.043
50000,2,7,24.389,1.028
50000,2,7,24.463,1.061
50000,2,7,24.315,1.064
50000,2,7,24.370,1.038
50000,2,7,24.275,1.039
50000,2,9,31.077,1.121
1000000,1,7,253.006,50000,2,9,31.124,1.096
16.979
50000,2,9,31.998,1.098
50000,2,9,31.537,1.086
50000,2,9,31.054,1.126
50000,2,9,31.149,1.102
50000,2,9,31.218,1.096
50000,2,9,31.013,1.132
50000,2,9,31.300,1.097
1000000,1,7,255.602,50000,2,9,30.922,1.092
17.010
50000,2,10,34.456,1.125
50000,2,10,34.643,1.132
50000,2,10,34.705,1.164
50000,2,10,34.441,1.155
50000,2,10,34.610,1.143
50000,3,1,5.796,0.908
50000,3,1,5.831,0.885
50000,3,1,5.822,0.904
50000,3,1,5.863,0.872
50000,3,1,5.933,0.920
50000,3,2,11.288,0.928
50000,3,2,10.899,0.918
50000,3,2,10.860,0.948
1000000,1,7,254.804,50000,3,2,10.997,0.922
17.105
50000,3,2,10.981,0.952
50000,3,3,15.889,0.969
50000,3,3,15.797,0.984
50000,3,3,15.847,0.962
50000,3,3,15.900,1.040
50000,3,3,15.875,0.983
50000,3,4,20.899,1.003
50000,3,4,20.842,1.041
50000,3,4,20.820,1.075
50000,3,4,20.857,1.023
50000,3,4,20.926,1.005
50000,3,5,25.938,1.046
1000000,1,7,253.577,50000,3,5,26.065,1.069
17.073
50000,3,5,26.013,1.051
50000,3,5,25.932,1.065
50000,3,5,25.845,1.048
50000,3,6,31.004,1.086
50000,3,6,31.065,1.120
50000,3,6,30.911,1.083
50000,3,6,31.093,1.106
50000,3,6,31.015,1.106
50000,3,7,36.477,1.150
50000,3,7,36.018,1.156
1000000,1,9,320.227,17.012
50000,3,7,36.193,1.149
50000,3,7,36.150,1.137
50000,3,7,36.222,1.147
50000,3,9,46.108,1.251
50000,3,9,46.152,1.220
50000,3,9,46.195,1.218
50000,3,9,46.270,1.251
1000000,1,9,320.496,50000,3,9,46.163,1.215
17.099
50000,3,9,46.541,1.218
50000,3,9,46.177,1.232
50000,3,9,45.978,1.231
50000,3,9,46.179,1.217
50000,3,9,46.252,1.224
50000,3,10,50.983,1.293
1000000,1,9,320.067,16.989
50000,3,10,51.108,1.268
50000,3,10,52.090,1.279
50000,3,10,52.314,1.267
50000,3,10,52.268,1.281
50000,4,1,8.040,0.905
50000,4,1,7.990,0.925
50000,4,1,8.076,0.900
50000,4,1,7.800,0.948
50000,4,1,7.818,0.909
50000,4,2,14.552,0.977
50000,4,2,14.665,0.968
50000,4,2,14.676,0.951
50000,4,2,14.814,0.996
50000,4,2,14.758,0.961
50000,4,3,21.414,1.037
1000000,1,9,329.980,17.350
50000,4,3,21.631,1.014
50000,4,3,21.496,1.055
50000,4,3,22.082,1.032
50000,4,3,21.458,1.074
50000,4,4,28.331,1.142
50000,4,4,28.481,1.155
50000,4,4,28.110,1.137
50000,4,4,28.250,1.119
50000,4,4,28.403,1.066
50000,4,5,35.194,1.192
50000,4,5,35.368,1.128
1000000,1,9,329.791,50000,4,5,35.343,1.212
17.313
50000,4,5,35.338,1.125
50000,4,5,35.032,1.135
50000,4,6,42.009,1.184
50000,4,6,42.126,1.184
50000,4,6,42.548,1.186
50000,4,6,42.059,1.188
50000,4,6,42.270,1.208
1000000,1,9,329.225,50000,4,7,49.340,1.297
17.294
50000,4,7,49.247,1.255
50000,4,7,48.879,1.310
50000,4,7,48.949,1.246
50000,4,7,50.216,1.315
50000,4,9,62.939,1.392
50000,4,9,62.495,1.389
1000000,1,9,331.070,17.280
50000,4,9,62.863,1.394
50000,4,9,62.719,1.428
50000,4,9,62.600,1.403
50000,4,9,62.803,1.388
50000,4,9,62.858,1.371
1000000,1,9,330.654,17.326
50000,4,9,62.784,1.357
50000,4,9,62.662,1.364
50000,4,9,62.675,1.365
50000,4,10,69.069,1.463
50000,4,10,70.092,1.446
1000000,1,9,328.840,17.666
50000,4,10,70.354,1.464
50000,4,10,71.290,1.422
50000,4,10,70.199,1.436
50000,5,1,9.591,0.912
50000,5,1,9.434,0.951
50000,5,1,9.566,0.908
50000,5,1,9.589,0.937
50000,5,1,9.528,0.943
50000,5,2,17.996,1.019
50000,5,2,17.968,1.055
50000,5,2,18.187,1.015
50000,5,2,18.122,1.033
50000,5,2,17.978,1.030
1000000,1,9,332.374,17.218
50000,5,3,26.759,1.067
50000,5,3,26.585,1.058
50000,5,3,26.687,1.057
50000,5,3,26.555,1.143
50000,5,3,26.524,1.061
50000,5,4,35.219,1.142
50000,5,4,35.144,1.132
50000,5,4,35.268,1.154
50000,5,4,35.549,1.129
50000,5,4,35.064,1.189
50000,5,5,44.018,1.260
1000000,1,10,364.193,17.120
50000,5,5,43.871,1.201
50000,5,5,43.951,1.237
50000,5,5,42.482,1.216
50000,5,5,42.591,1.256
50000,5,6,50.864,1.261
50000,5,6,50.841,1.296
50000,5,6,51.107,1.265
1000000,1,10,354.998,50000,5,6,51.262,1.273
17.097
50000,5,6,50.967,1.285
50000,5,7,59.491,1.336
50000,5,7,59.256,1.341
50000,5,7,59.527,1.365
50000,5,7,59.433,1.335
1000000,1,10,352.709,50000,5,7,59.569,1.361
17.005
50000,5,9,76.139,1.482
50000,5,9,76.154,1.476
50000,5,9,75.767,1.512
50000,5,9,76.053,1.481
1000000,1,10,352.893,16.945
50000,5,9,76.205,1.470
50000,5,9,76.433,1.497
50000,5,9,76.030,1.512
50000,5,9,76.051,1.501
50000,5,9,76.143,1.528
1000000,1,10,353.441,17.057
50000,5,9,76.047,1.476
1000000,2,1,82.699,16.859
50000,5,10,84.104,1.544
1000000,2,1,83.441,16.873
50000,5,10,84.603,1.588
1000000,2,1,83.037,50000,5,10,84.307,1.541
16.801
50000,5,10,84.459,1.592
1000000,2,1,83.343,16.997
50000,5,10,84.353,1.552
50000,6,1,10.858,0.944
1000000,2,1,82.864,50000,6,1,10.891,0.915
50000,6,1,10.985,17.033
0.949
50000,6,1,10.883,0.916
50000,6,1,10.871,0.922
50000,6,2,20.761,1.020
50000,6,2,20.709,1.002
50000,6,2,20.830,1.029
50000,6,2,20.741,0.999
50000,6,2,20.687,1.034
1000000,2,2,150.285,17.056
50000,6,3,30.883,1.094
50000,6,3,30.589,1.113
50000,6,3,30.719,1.090
50000,6,3,30.732,1.091
50000,6,3,30.744,1.101
1000000,2,2,149.751,17.051
50000,6,4,40.863,1.192
50000,6,4,40.887,1.216
50000,6,4,40.698,1.174
50000,6,4,40.808,1.186
1000000,2,2,149.940,16.919
50000,6,4,40.885,1.188
50000,6,5,50.747,1.262
50000,6,5,51.008,1.331
1000000,2,2,150.061,16.911
50000,6,5,50.995,1.272
50000,6,5,51.252,1.259
50000,6,5,50.806,1.291
1000000,2,2,150.387,16.939
50000,6,6,60.889,1.343
50000,6,6,61.145,1.341
50000,6,6,60.837,1.392
50000,6,6,61.141,1.367
1000000,2,3,219.507,17.351
50000,6,6,63.250,1.378
50000,6,7,71.087,1.434
50000,6,7,71.125,1.439
1000000,2,3,217.834,17.071
50000,6,7,71.077,1.466
50000,6,7,70.932,1.439
50000,6,7,70.882,1.425
1000000,2,3,217.541,16.895
50000,6,9,91.137,1.624
50000,6,9,91.033,1.636
50000,6,9,90.886,1.636
1000000,2,3,217.269,17.013
50000,6,9,91.154,1.600
50000,6,9,91.295,1.626
1000000,2,3,217.423,16.915
50000,6,9,91.019,1.632
50000,6,9,91.250,1.610
50000,6,9,91.133,1.606
1000000,2,4,284.814,50000,6,9,91.137,1.615
16.908
50000,6,9,90.936,1.646
50000,6,10,101.066,1.711
1000000,2,4,285.833,50000,6,10,100.885,1.685
16.927
50000,6,10,101.379,1.705
50000,6,10,100.982,1.701
1000000,2,4,285.173,50000,6,10,100.918,16.932
1.737
50000,7,1,12.528,0.966
50000,7,1,12.484,0.958
50000,7,1,12.536,0.936
50000,7,1,12.480,0.930
50000,7,1,12.517,0.927
50000,7,2,24.082,1.066
50000,7,2,24.202,1.060
50000,7,2,24.176,1.102
50000,7,2,24.113,1.029
50000,7,2,24.137,1.030
50000,7,3,35.728,1.124
50000,7,3,35.815,1.153
1000000,2,4,284.396,16.966
50000,7,3,35.833,1.125
50000,7,3,36.074,1.156
50000,7,3,35.854,1.137
50000,7,4,47.347,1.232
50000,7,4,47.571,1.225
50000,7,4,47.598,1.240
1000000,2,4,284.943,50000,7,4,47.471,1.234
17.059
50000,7,4,47.672,1.238
50000,7,5,59.272,1.335
50000,7,5,59.401,1.365
50000,7,5,59.189,1.329
50000,7,5,59.416,1.336
50000,7,5,59.203,1.357
1000000,2,5,353.090,17.056
50000,7,6,71.004,1.439
50000,7,6,71.183,1.440
50000,7,6,70.984,1.484
50000,7,6,70.845,1.450
50000,7,6,71.221,1.490
1000000,2,5,353.092,16.979
50000,7,7,83.067,1.539
50000,7,7,82.877,1.556
50000,7,7,83.079,1.589
50000,7,7,85.836,1.662
1000000,2,5,360.091,17.600
50000,7,7,86.652,1.530
50000,7,9,105.959,1.734
50000,7,9,105.883,1.760
50000,7,9,105.690,1.758
1000000,2,5,353.248,16.997
50000,7,9,106.193,1.734
50000,7,9,106.228,1.735
50000,7,9,106.621,1.734
1000000,2,5,353.312,17.115
50000,7,9,105.973,1.769
50000,7,9,105.872,1.758
50000,7,9,106.142,1.805
50000,7,9,106.251,1.728
1000000,2,6,420.321,17.524
50000,7,10,119.185,1.872
50000,7,10,117.606,1.904
50000,7,10,117.568,1.864
50000,7,10,117.705,1.836
1000000,2,6,419.318,17.107
50000,7,10,117.853,1.891
50000,9,1,15.971,0.965
50000,9,1,15.881,0.977
50000,9,1,15.919,0.958
50000,9,1,15.946,0.994
50000,9,1,15.921,0.957
50000,9,2,30.889,1.124
50000,9,2,30.706,1.086
50000,9,2,30.776,1.139
50000,9,2,31.216,1.143
50000,9,2,30.700,1.119
50000,9,3,45.716,1.254
1000000,2,6,421.032,17.034
50000,9,3,46.161,1.220
50000,9,3,45.826,1.220
50000,9,3,45.691,1.246
50000,9,3,45.949,1.233
50000,9,4,60.759,1.405
50000,9,4,60.990,1.366
50000,9,4,60.819,1.339
50000,9,4,60.833,1.386
1000000,2,6,420.565,17.040
50000,9,4,60.931,1.356
50000,9,5,75.981,1.472
50000,9,5,76.193,1.508
50000,9,5,75.678,1.483
50000,9,5,76.249,1.491
1000000,2,6,420.183,50000,9,5,76.194,1.477
17.103
50000,9,6,91.592,1.632
50000,9,6,91.223,1.633
50000,9,6,90.780,1.610
50000,9,6,91.094,1.613
50000,9,6,90.939,1.648
1000000,2,7,489.940,17.134
50000,9,7,106.349,1.772
50000,9,7,106.989,1.770
50000,9,7,106.225,1.736
50000,9,7,106.637,1.736
1000000,2,7,487.975,50000,9,7,106.108,1.741
17.094
50000,9,9,136.909,2.016
50000,9,9,136.202,2.058
50000,9,9,136.272,2.042
1000000,2,7,489.895,17.044
50000,9,9,136.312,2.029
50000,9,9,136.022,2.009
50000,9,9,135.812,2.025
50000,9,9,136.600,1.999
1000000,2,7,489.026,17.222
50000,9,9,136.123,2.001
50000,9,9,135.933,2.010
50000,9,9,136.030,2.020
1000000,2,7,489.647,16.933
50000,9,10,152.262,2.172
50000,9,10,151.584,2.168
50000,9,10,151.002,2.150
50000,9,10,151.089,2.140
1000000,2,9,622.737,50000,9,10,150.954,2.191
17.150
50000,9,1,16.051,0.959
50000,9,1,15.987,1.007
50000,9,1,15.914,0.967
50000,9,1,15.922,0.975
50000,9,1,15.876,0.963
50000,9,2,30.894,1.087
50000,9,2,30.778,1.113
50000,9,2,30.807,1.081
50000,9,2,30.819,1.121
50000,9,2,30.928,1.091
50000,9,3,45.731,1.233
50000,9,3,45.765,1.252
50000,9,3,45.775,1.217
50000,9,3,45.763,1.256
50000,9,3,45.836,1.224
50000,9,4,60.597,1.363
50000,9,4,61.184,1.388
1000000,2,9,621.013,17.101
50000,9,4,60.723,1.344
50000,9,4,60.973,1.367
50000,9,4,60.697,1.356
50000,9,5,75.937,1.488
50000,9,5,76.385,1.509
50000,9,5,76.953,1.525
50000,9,5,78.455,1.489
50000,9,5,78.422,1.503
1000000,2,9,629.688,17.472
50000,9,6,93.583,1.643
50000,9,6,93.354,1.665
50000,9,6,93.621,1.639
50000,9,6,93.288,1.617
50000,9,6,93.514,1.635
50000,9,7,109.511,1.812
50000,9,7,109.143,1.754
1000000,2,9,641.567,17.314
50000,9,7,108.963,1.817
50000,9,7,109.071,1.801
50000,9,7,108.434,1.794
50000,9,9,138.993,2.069
50000,9,9,139.402,2.061
1000000,2,9,640.972,17.430
50000,9,9,139.178,2.080
50000,9,9,139.398,2.018
50000,9,9,136.910,2.009
50000,9,9,136.802,2.025
50000,9,9,139.493,2.034
1000000,2,9,634.507,17.354
50000,9,9,139.142,2.029
50000,9,9,139.191,2.045
50000,9,9,140.967,2.071
50000,9,10,152.223,2.242
1000000,2,9,638.572,17.095
50000,9,10,151.159,2.159
50000,9,10,151.242,2.174
50000,9,10,151.421,2.170
50000,9,10,151.391,2.156
50000,10,1,17.483,0.999
50000,10,1,17.641,0.996
50000,10,1,17.588,0.984
50000,10,1,17.632,0.982
50000,10,1,17.994,1000000,2,9,621.247,0.978
17.287
50000,10,2,34.379,1.154
50000,10,2,34.289,1.132
50000,10,2,34.233,1.119
50000,10,2,34.212,1.155
50000,10,2,34.084,1.145
50000,10,3,50.760,1.264
50000,10,3,51.245,1.265
50000,10,3,50.873,1.298
50000,10,3,50.658,1.258
50000,10,3,50.801,1.269
50000,10,4,67.344,1.430
50000,10,4,67.544,1.436
1000000,2,9,621.787,50000,10,4,67.434,17.148
1.441
50000,10,4,67.502,1.432
50000,10,4,67.379,1.445
50000,10,5,84.824,1.562
50000,10,5,84.465,1.580
50000,10,5,84.049,1.562
50000,10,5,84.315,1.548
50000,10,5,84.241,1.603
1000000,2,9,622.376,17.088
50000,10,6,100.943,1.701
50000,10,6,101.011,1.689
50000,10,6,100.962,1.709
50000,10,6,100.902,1.728
50000,10,6,100.610,1.707
50000,10,7,117.786,1.862
1000000,2,10,687.393,50000,10,7,117.625,1.857
17.203
50000,10,7,117.720,1.865
50000,10,7,118.140,1.873
50000,10,7,118.003,1.852
50000,10,9,151.151,2.164
50000,10,9,151.067,2.159
1000000,2,10,690.375,17.201
50000,10,9,150.894,2.136
50000,10,9,150.522,2.112
50000,10,9,151.101,2.133
50000,10,9,151.187,2.123
1000000,2,10,688.825,17.721
50000,10,9,152.360,2.149
50000,10,9,150.908,2.132
50000,10,9,151.815,2.127
50000,10,9,151.438,2.143
50000,10,10,167.094,2.307
1000000,2,10,689.414,17.198
50000,10,10,167.938,2.262
50000,10,10,168.036,2.298
50000,10,10,167.942,2.289
50000,10,10,167.980,2.269
100000,1,1,4.934,1.692
100000,1,1,4.935,1.691
100000,1,1,4.901,1.694
100000,1,1,4.944,1.695
100000,1,1,4.956,1.670
100000,1,2,8.306,1.693
100000,1,2,8.270,1.696
1000000,2,10,688.976,100000,1,2,8.252,1.717
17.132
100000,1,2,8.330,1.795
100000,1,2,8.246,1.700
100000,1,3,11.604,1.742
100000,1,3,11.575,1.752
100000,1,3,11.521,1.738
100000,1,3,11.617,1.714
100000,1,3,11.653,1.721
100000,1,4,15.014,1.766
100000,1,4,14.970,1000000,3,1,117.460,1.722
16.948
100000,1,4,15.102,1.748
100000,1,4,14.910,1.737
100000,1,4,14.899,1.736
100000,1,5,18.313,1.728
100000,1,5,18.301,1.744
100000,1,5,18.470,1.770
1000000,3,1,116.992,100000,1,5,18.287,1.752
16.868
100000,1,5,18.519,1.731
100000,1,6,21.740,1.752
100000,1,6,21.713,1.773
100000,1,6,21.730,1.800
100000,1,6,21.820,1.812
1000000,3,1,117.067,100000,1,6,21.786,1.785
16.968
100000,1,7,25.351,1.865
100000,1,7,24.982,1.808
100000,1,7,25.095,1.765
100000,1,7,24.963,1.787
1000000,3,1,117.034,100000,1,7,25.343,1.771
17.160
100000,1,9,31.996,1.806
100000,1,9,31.710,1.806
100000,1,9,31.851,1.822
1000000,3,1,117.504,17.040
100000,1,9,32.104,1.836
100000,1,9,32.018,1.800
100000,1,9,32.048,1.821
100000,1,9,31.788,1.797
100000,1,9,32.161,1.854
100000,1,9,32.401,1.821
100000,1,9,32.102,1.865
1000000,3,2,219.340,17.090
100000,1,10,35.347,1.796
100000,1,10,35.458,2.110
100000,1,10,35.547,1.781
100000,1,10,34.201,1.777
100000,1,10,34.351,1.830
100000,2,1,7.936,1.676
100000,2,1,7.887,1.678
100000,2,1,7.890,1.685
100000,2,1,7.922,1.667
1000000,3,2,213.636,100000,2,1,7.967,1.638
16.315
100000,2,2,14.312,1.676
100000,2,2,14.279,1.705
100000,2,2,14.420,1.670
100000,2,2,14.340,1.682
100000,2,2,14.236,1.689
100000,2,3,20.769,1.704
100000,2,3,20.687,1.745
100000,2,3,20.837,1.708
100000,2,3,20.884,1.720
100000,2,3,20.803,1.710
1000000,3,2,209.248,100000,2,4,27.008,1.710
16.257
100000,2,4,27.128,1.722
100000,2,4,27.073,1.744
100000,2,4,26.987,1.726
100000,2,4,27.022,1.753
100000,2,5,33.586,1.748
100000,2,5,33.342,1.787
1000000,3,2,206.851,100000,2,5,33.663,1.734
16.280
100000,2,5,33.396,1.798
100000,2,5,33.500,1.758
100000,2,6,39.836,1.819
100000,2,6,39.898,1.785
100000,2,6,39.941,1.783
1000000,3,2,207.439,16.681
100000,2,6,40.089,1.936
100000,2,6,39.980,1.796
100000,2,7,46.791,1.861
100000,2,7,47.465,1.962
100000,2,7,47.278,1.822
100000,2,7,46.983,1.817
100000,2,7,46.897,1000000,3,3,305.745,1.822
16.718
100000,2,9,60.791,1.919
100000,2,9,59.840,1.869
100000,2,9,60.135,1.882
100000,2,9,59.977,1.871
100000,2,9,60.134,1.873
1000000,3,3,306.122,16.729
100000,2,9,60.071,1.886
100000,2,9,61.266,1.884
100000,2,9,59.873,1.883
100000,2,9,59.958,1.866
100000,2,9,60.044,1.879
1000000,3,3,307.355,16.457
100000,2,10,67.564,2.005
100000,2,10,68.859,1.955
100000,2,10,68.979,1.995
100000,2,10,69.017,1.968
1000000,3,3,318.481,100000,2,10,68.802,1.983
17.103
100000,3,1,11.792,1.714
100000,3,1,11.679,1.702
100000,3,1,11.743,1.768
100000,3,1,11.701,1.697
100000,3,1,11.663,1.748
100000,3,2,21.668,1.799
100000,3,2,22.010,1.809
100000,3,2,21.660,1.803
100000,3,2,21.633,1.774
100000,3,2,21.539,1.749
100000,3,3,31.650,1.787
100000,3,3,31.601,1.788
100000,3,3,31.525,1.804
1000000,3,3,316.916,100000,3,3,31.727,1.808
17.164
100000,3,3,31.782,1.836
100000,3,4,41.835,1.894
100000,3,4,42.207,1.873
100000,3,4,42.061,1.876
100000,3,4,42.066,1.903
100000,3,4,42.209,1.912
100000,3,5,52.691,1.927
100000,3,5,52.337,1.948
100000,3,5,52.506,1.877
1000000,3,4,422.755,17.229
100000,3,5,52.456,1.876
100000,3,5,52.189,1.873
100000,3,6,62.596,1.924
100000,3,6,62.402,1.933
100000,3,6,62.733,2.009
100000,3,6,62.235,2.007
100000,3,6,63.098,1.970
1000000,3,4,422.351,17.074
100000,3,7,72.848,1.958
100000,3,7,72.735,2.063
100000,3,7,71.835,2.016
100000,3,7,71.980,1.958
100000,3,7,72.128,1.963
1000000,3,4,418.744,17.005
100000,3,9,92.255,2.052
100000,3,9,92.080,2.095
100000,3,9,92.078,2.072
100000,3,9,91.948,2.085
100000,3,9,92.049,2.138
1000000,3,4,417.232,17.129
100000,3,9,92.092,2.118
100000,3,9,92.105,2.101
100000,3,9,91.821,2.114
100000,3,9,92.175,2.080
1000000,3,4,418.117,100000,3,9,92.622,2.059
17.512
100000,3,10,102.418,2.099
100000,3,10,103.211,2.120
100000,3,10,104.055,2.123
100000,3,10,101.723,2.155
100000,3,10,101.935,2.108
1000000,3,5,522.447,100000,4,1,15.136,1.741
17.041
100000,4,1,15.130,1.711
100000,4,1,15.194,1.788
100000,4,1,15.034,1.715
100000,4,1,15.078,1.744
100000,4,2,28.254,1.775
100000,4,2,28.289,1.787
100000,4,2,28.187,1.794
100000,4,2,28.351,1.816
100000,4,2,28.339,1.792
100000,4,3,41.559,1.885
100000,4,3,41.536,1.888
100000,4,3,41.494,1.850
100000,4,3,41.498,1.840
100000,4,3,41.731,1.836
100000,4,4,55.076,1.934
1000000,3,5,518.878,17.162
100000,4,4,55.370,1.927
100000,4,4,55.132,1.937
100000,4,4,55.763,1.917
100000,4,4,54.895,1.909
100000,4,5,68.763,2.000
100000,4,5,69.744,1.955
100000,4,5,68.967,2.027
100000,4,5,69.373,1.903
1000000,3,5,624.788,19.720
100000,4,5,176.488,2.075
100000,4,6,88.167,2.002
100000,4,6,81.733,1.997
100000,4,6,80.852,2.003
100000,4,6,82.592,2.073
100000,4,6,80.981,1.996
1000000,3,5,528.446,16.909
100000,4,7,95.655,2.055
100000,4,7,97.816,2.141
100000,4,7,95.681,2.074
